Timestamp,Direction,UDS Service,Payload/Data,Latency (ms)
01:29:17.617,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 22,---
01:29:17.717,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 22,---
01:29:17.827,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 22,---
01:29:17.927,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 22,---
01:29:18.037,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 22,---
01:29:18.137,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 22,---
01:29:18.247,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 22,---
01:29:18.347,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 22,---
01:29:18.457,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 22,---
01:29:18.557,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 22,---
01:29:18.603,Tx,0x2F,02 FD 80 01 00 00 00 09 0E 80 10 00 2F 01 02 03 02,---
01:29:18.609,Rx,0x2F,02 FD 80 01 00 00 00 08 10 00 0E 80 6F 01 01 03,6.73 ms
01:29:18.669,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 22,---
01:29:18.767,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 22,---
01:29:18.877,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 22,---
01:29:18.977,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 22,---
01:29:19.087,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 22,---
01:29:19.187,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 22,---
01:29:19.297,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 22,---
01:29:19.397,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 22,---
01:29:19.507,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 22,---
01:29:19.592,Tx,0x2F,02 FD 80 01 00 00 00 09 0E 80 10 00 2F 01 02 03 03,---
01:29:19.599,Rx,0x2F,02 FD 80 01 00 00 00 08 10 00 0E 80 6F 01 01 03,6.65 ms
01:29:19.607,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 22,---
01:29:19.717,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 22,---
01:29:19.817,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 22,---
01:29:19.927,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 22,---
01:29:20.027,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 22,---
01:29:20.137,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 22,---
01:29:20.237,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 22,---
01:29:20.347,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 22,---
01:29:20.447,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 22,---
01:29:20.557,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 22,---
01:29:20.657,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 22,---
01:29:20.767,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 22,---
01:29:20.842,Tx,0x2F,02 FD 80 01 00 00 00 08 0E 80 10 00 2F 01 02 00,---
01:29:20.848,Rx,0x2F,02 FD 80 01 00 00 00 08 10 00 0E 80 6F 01 01 03,6.31 ms
01:29:20.867,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 22,---
01:29:20.977,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 22,---
01:29:21.077,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 22,---
01:29:21.187,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 22,---
01:29:21.287,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 22,---
01:29:21.397,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 22,---
01:29:21.497,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 22,---
01:29:21.607,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 22,---
01:29:21.707,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 22,---
01:29:21.817,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 22,---
01:29:21.917,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 22,---
01:29:21.954,Tx,0x11,02 FD 80 01 00 00 00 06 0E 80 10 00 11 01,---
01:29:21.965,Rx,0x11,02 FD 80 01 00 00 00 06 10 00 0E 80 51 01,10.8 ms
01:29:22.030,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 22,---
01:29:22.126,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 22,---
01:29:22.236,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 22,---
01:29:22.337,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 22,---
01:29:22.447,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 22,---
01:29:22.546,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 22,---
01:29:22.657,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 22,---
01:29:22.756,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 22,---
01:29:22.866,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 22,---
01:29:22.967,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 22,---
01:29:23.076,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 22,---
01:29:23.176,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 22,---
01:29:23.286,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 22,---
01:29:23.386,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 22,---
01:29:23.496,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 22,---
01:29:23.596,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 22,---
01:29:23.707,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 22,---
01:29:23.806,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 22,---
01:29:23.916,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 22,---
01:29:24.016,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 22,---
01:29:24.126,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 22,---
01:29:24.227,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 22,---
