Timestamp,Direction,UDS Service,Payload/Data,Latency (ms)
02:40:39.930,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 4F,---
02:40:40.028,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 4F,---
02:40:40.138,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 4F,---
02:40:40.248,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 4F,---
02:40:40.358,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 4F,---
02:40:40.455,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 4F,---
02:40:40.565,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 4F,---
02:40:40.676,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 50,---
02:40:40.786,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 50,---
02:40:40.884,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 51,---
02:40:40.994,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 51,---
02:40:41.104,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 46,---
02:40:41.205,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 49,---
02:40:41.314,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 4B,---
02:40:41.424,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 4C,---
02:40:41.534,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 4D,---
02:40:41.634,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 4E,---
02:40:41.743,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 4E,---
02:40:41.854,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 4E,---
02:40:41.964,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 4E,---
02:40:42.061,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 4E,---
02:40:42.171,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 4E,---
02:40:42.281,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 4F,---
02:40:42.391,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 51,---
02:40:42.491,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 51,---
02:40:42.601,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 51,---
02:40:42.711,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 51,---
02:40:42.783,Tx,0x2F,02 FD 80 01 00 00 00 09 0E 80 10 00 2F 01 02 03 03,---
02:40:42.789,Rx,0x2F,02 FD 80 01 00 00 00 08 10 00 0E 80 6F 01 01 03,6.67 ms
02:40:42.821,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 51,---
02:40:42.919,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 51,---
02:40:43.029,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 51,---
02:40:43.139,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 51,---
02:40:43.249,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 51,---
02:40:43.359,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 51,---
02:40:43.457,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 51,---
02:40:43.567,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 51,---
02:40:43.677,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 51,---
02:40:43.770,Tx,0x2F,02 FD 80 01 00 00 00 09 0E 80 10 00 2F 01 02 03 02,---
02:40:43.777,Rx,0x2F,02 FD 80 01 00 00 00 08 10 00 0E 80 6F 01 01 03,6.58 ms
02:40:43.787,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 51,---
02:40:43.887,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 51,---
02:40:43.997,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 51,---
02:40:44.107,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 51,---
02:40:44.217,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 51,---
02:40:44.316,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 51,---
02:40:44.426,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 51,---
02:40:44.536,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 51,---
02:40:44.612,Tx,0x2F,02 FD 80 01 00 00 00 09 0E 80 10 00 2F 01 02 03 01,---
02:40:44.619,Rx,0x2F,02 FD 80 01 00 00 00 08 10 00 0E 80 6F 01 01 03,6.69 ms
02:40:44.638,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 51,---
02:40:44.748,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 51,---
02:40:44.858,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 51,---
02:40:44.968,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 51,---
02:40:45.078,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 51,---
02:40:45.178,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 51,---
02:40:45.288,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 51,---
02:40:45.398,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 51,---
02:40:45.498,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 51,---
02:40:45.528,Tx,0x2F,02 FD 80 01 00 00 00 09 0E 80 10 00 2F 01 02 03 00,---
02:40:45.534,Rx,0x2F,02 FD 80 01 00 00 00 08 10 00 0E 80 6F 01 01 03,6.69 ms
02:40:45.608,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 51,---
02:40:45.718,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 51,---
02:40:45.829,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 51,---
02:40:45.938,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 51,---
02:40:46.037,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 51,---
02:40:46.147,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 51,---
02:40:46.257,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 51,---
02:40:46.367,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 51,---
02:40:46.477,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 51,---
02:40:46.577,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 51,---
02:40:46.687,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 51,---
02:40:46.797,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 51,---
02:40:46.897,Tx,0x11,02 FD 80 01 00 00 00 06 0E 80 10 00 11 01,---
02:40:46.903,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 51,6.59 ms
02:40:46.911,Rx,0x11,02 FD 80 01 00 00 00 06 10 00 0E 80 51 01,---
02:40:47.016,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 51,---
02:40:47.114,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 51,---
02:40:47.224,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 51,---
02:40:47.334,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 51,---
02:40:47.444,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 51,---
02:40:47.544,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 51,---
02:40:47.654,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 51,---
02:40:47.764,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 51,---
02:40:47.825,Tx,0x2F,02 FD 80 01 00 00 00 08 0E 80 10 00 2F 01 02 00,---
02:40:47.832,Rx,0x2F,02 FD 80 01 00 00 00 08 10 00 0E 80 6F 01 01 03,6.33 ms
02:40:47.874,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 51,---
02:40:47.984,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 51,---
02:40:48.084,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 51,---
02:40:48.194,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 46,---
02:40:48.304,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 49,---
02:40:48.404,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 4B,---
02:40:48.514,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 4D,---
02:40:48.624,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 4E,---
02:40:48.734,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 50,---
02:40:48.844,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 50,---
02:40:48.944,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 50,---
02:40:49.054,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 50,---
02:40:49.164,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 50,---
02:40:49.274,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 50,---
02:40:49.374,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 50,---
02:40:49.484,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 50,---
02:40:49.594,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 50,---
02:40:49.704,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 50,---
02:40:49.804,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 50,---
02:40:49.914,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 50,---
02:40:50.024,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 50,---
02:40:50.134,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 50,---
02:40:50.234,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 50,---
02:40:50.344,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 51,---
02:40:50.454,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 51,---
02:40:50.564,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 51,---
02:40:50.591,Tx,0x11,02 FD 80 01 00 00 00 06 0E 80 10 00 11 01,---
02:40:50.607,Rx,0x11,02 FD 80 01 00 00 00 06 10 00 0E 80 51 01,15.74 ms
02:40:50.667,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 52,---
02:40:50.777,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 51,---
02:40:50.887,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 51,---
02:40:50.997,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 51,---
02:40:51.097,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 51,---
02:40:51.207,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 51,---
02:40:51.317,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 51,---
02:40:51.427,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 51,---
02:40:51.527,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 51,---
02:40:51.637,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 51,---
02:40:51.747,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 51,---
02:40:51.857,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 50,---
02:40:51.957,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 50,---
02:40:52.067,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 50,---
02:40:52.177,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 50,---
02:40:52.287,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 51,---
02:40:52.387,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 51,---
02:40:52.497,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 51,---
02:40:52.607,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 51,---
02:40:52.717,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 51,---
02:40:52.827,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 52,---
02:40:52.925,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 52,---
02:40:53.036,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 51,---
02:40:53.146,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 51,---
02:40:53.256,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 51,---
02:40:53.356,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 51,---
02:40:53.466,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 46,---
02:40:53.576,Rx,0x22,02 FD 80 01 00 00 00 09 10 00 0E 80 62 01 01 00 49,---
